state,lccn,title,title_url_json,digitized_issue_count,first_digitized_issue,last_digitized_issue,place_of_publication_0,place_of_publication_1,place_of_publication_2,place_of_publication_3,place_of_publication_4,place_of_publication_5,place_of_publication_6,place_of_publication_7,place_of_publication_8,place_of_publication_9
Arizona,sn92024097,Adahooniłigii. [volume],https://chroniclingamerica.loc.gov/lccn/sn92024097.json,103,1943-08-02,1957-05-01,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn90051695,Apache drum beat.,https://chroniclingamerica.loc.gov/lccn/sn90051695.json,17,1960-04-01,1963-12-01,Arizona--Gila--San Carlos,,,,,,,,,
Arizona,sn95060813,The Apache sentinel. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060813.json,87,1943-07-16,1945-04-27,Arizona--Cochise--Fort Huachuca,,,,,,,,,
Arizona,sn94051341,The argus.,https://chroniclingamerica.loc.gov/lccn/sn94051341.json,220,1895-12-12,1900-05-05,Arizona--Navajo--Holbrook,,,,,,,,,
Arizona,sn82016246,The Arizona champion. [volume],https://chroniclingamerica.loc.gov/lccn/sn82016246.json,449,1883-10-06,1891-05-16,Arizona--Coconino--Flagstaff,Arizona--Mohave--Peach Springs,,,,,,,,
Arizona,sn82014896,Arizona citizen. [volume],https://chroniclingamerica.loc.gov/lccn/sn82014896.json,488,1870-10-15,1880-04-10,Arizona--Pima--Tucson,Arizona--Pinal--Florence,,,,,,,,
Arizona,sn95060578,The Arizona copper camp. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060578.json,274,1915-08-20,1920-12-25,Arizona--Pinal--Ray,,,,,,,,,
Arizona,sn87062098,Arizona daily citizen.,https://chroniclingamerica.loc.gov/lccn/sn87062098.json,285,1900-04-26,1901-12-14,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn94050505,The Arizona daily orb. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050505.json,192,1899-07-15,1900-04-30,Arizona--Cochise--Bisbee,,,,,,,,,
Arizona,sn95060626,The Arizona gleam. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060626.json,106,1929-12-15,1937-11-26,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn95060900,The Arizona kicker. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060900.json,2,1893-11-29,1898-10-12,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn82016242,Arizona miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn82016242.json,108,1864-03-09,1868-07-25,Arizona--Yavapai--Fort Whipple,Arizona--Yavapai--Prescott,,,,,,,,
Arizona,sn82000867,The Arizona post. [volume],https://chroniclingamerica.loc.gov/lccn/sn82000867.json,374,1946-09-24,1963-01-25,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn84020558,Arizona republican. [volume],https://chroniclingamerica.loc.gov/lccn/sn84020558.json,10727,1890-05-19,1922-06-29,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn95060876,Arizona sentinel and Yuma weekly examiner. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060876.json,159,1911-09-28,1915-06-03,Arizona--Yuma--Yuma,,,,,,,,,
Arizona,sn95060877,Arizona sentinel Yuma southwest. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060877.json,55,1915-06-10,1916-06-22,Arizona--Yuma--Yuma,,,,,,,,,
Arizona,sn84021912,The Arizona sentinel. [volume],https://chroniclingamerica.loc.gov/lccn/sn84021912.json,2027,1872-03-23,1911-09-21,Arizona--Yuma--Arizona City,Arizona--Yuma--Yuma,,,,,,,,
Arizona,sn95060878,Arizona sentinel. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060878.json,89,1916-06-29,1918-03-07,Arizona--Yuma--Yuma,,,,,,,,,
Arizona,sn84021913,Arizona silver belt. [volume],https://chroniclingamerica.loc.gov/lccn/sn84021913.json,1439,1878-05-02,1907-09-01,Arizona--Gila--Globe,Arizona--Gila--Miami,,,,,,,,
Arizona,sn95060856,Arizona state miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060856.json,219,1919-08-01,1927-04-30,Arizona--Maricopa--Wickenburg,,,,,,,,,
Arizona,sn84021917,Arizona sun. [volume],https://chroniclingamerica.loc.gov/lccn/sn84021917.json,793,1944-07-07,1963-12-27,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn84021918,Arizona tribune. [volume],https://chroniclingamerica.loc.gov/lccn/sn84021918.json,275,1958-07-25,1963-12-27,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn82015133,Arizona weekly citizen. [volume],https://chroniclingamerica.loc.gov/lccn/sn82015133.json,769,1880-12-25,1896-12-26,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn94052364,Arizona weekly enterprise.,https://chroniclingamerica.loc.gov/lccn/sn94052364.json,244,1881-08-06,1890-12-27,Arizona--Pima--Tucson,Arizona--Pinal--Florence,,,,,,,,
Arizona,sn85032938,Arizona weekly journal-miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn85032938.json,864,1886-01-06,1903-03-04,Arizona--Yavapai--Prescott,,,,,,,,,
Arizona,sn82014898,Arizona weekly miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn82014898.json,145,1874-01-02,1877-06-01,Arizona--Yavapai--Prescott,,,,,,,,,
Arizona,sn89077833,Arizona weekly republican.,https://chroniclingamerica.loc.gov/lccn/sn89077833.json,2,1893-01-19,1893-02-23,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn94050514,The Benson signal. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050514.json,240,1915-07-10,1920-04-17,Arizona--Cochise--Benson,,,,,,,,,
Arizona,sn84024827,Bisbee daily review. [volume],https://chroniclingamerica.loc.gov/lccn/sn84024827.json,6500,1901-12-04,1922-12-31,Arizona--Cochise--Bisbee,,,,,,,,,
Arizona,sn96060796,The border vidette.,https://chroniclingamerica.loc.gov/lccn/sn96060796.json,1635,1897-05-15,1934-07-07,Arizona--Santa Cruz--Nogales,,,,,,,,,
Arizona,sn94050557,The Clifton clarion.,https://chroniclingamerica.loc.gov/lccn/sn94050557.json,181,1885-01-21,1889-08-28,Arizona--Graham--Clifton,Arizona--Greenlee--Clifton,,,,,,,,
Arizona,sn94050506,Cochise review and Arizona daily orb. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050506.json,8,1900-05-03,1900-05-16,Arizona--Cochise--Bisbee,,,,,,,,,
Arizona,sn94050513,Cochise review. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050513.json,111,1900-05-17,1901-03-09,Arizona--Cochise--Bisbee,,,,,,,,,
Arizona,sn82016245,The Coconino sun. [volume],https://chroniclingamerica.loc.gov/lccn/sn82016245.json,24,1891-05-23,1891-10-29,Arizona--Coconino--Flagstaff,,,,,,,,,
Arizona,sn87062055,The Coconino sun.,https://chroniclingamerica.loc.gov/lccn/sn87062055.json,1558,1898-01-29,1927-11-25,Arizona--Coconino--Flagstaff,,,,,,,,,
Arizona,sn87062054,The Coconino weekly sun. [volume],https://chroniclingamerica.loc.gov/lccn/sn87062054.json,238,1891-11-05,1896-11-26,Arizona--Coconino--Flagstaff,,,,,,,,,
Arizona,sn94050542,The Coolidge examiner. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050542.json,880,1930-03-07,1946-12-27,Arizona--Pinal--Coolidge,,,,,,,,,
Arizona,sn94050892,The copper era and Morenci leader. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050892.json,572,1911-12-01,1922-12-29,Arizona--Greenlee--Clifton,,,,,,,,,
Arizona,sn89053851,The copper era.,https://chroniclingamerica.loc.gov/lccn/sn89053851.json,546,1899-06-01,1911-11-24,Arizona--Graham--Clifton,,,,,,,,,
Arizona,sn87082863,Daily Arizona silver belt.,https://chroniclingamerica.loc.gov/lccn/sn87082863.json,1037,1907-01-02,1910-05-26,Arizona--Gila--Globe,Arizona--Gila--Miami,,,,,,,,
Arizona,sn83025458,The daily morning oasis. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025458.json,904,1917-12-01,1920-12-30,Arizona--Santa Cruz--Nogales,,,,,,,,,
Arizona,sn96060682,Daily Tombstone epitaph.,https://chroniclingamerica.loc.gov/lccn/sn96060682.json,231,1885-12-22,1887-05-07,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn94052361,The Daily Tombstone. [volume],https://chroniclingamerica.loc.gov/lccn/sn94052361.json,344,1885-09-01,1886-12-07,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn84020064,Douglas daily dispatch. [volume],https://chroniclingamerica.loc.gov/lccn/sn84020064.json,706,1926-01-01,1928-03-31,Arizona--Cochise--Douglas,,,,,,,,,
Arizona,sn95060762,Duncan Arizonian. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060762.json,122,1911-04-05,1913-11-05,Arizona--Greenlee--Duncan,,,,,,,,,
Arizona,sn94050554,The Flagstaff sun-democrat. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050554.json,46,1897-01-07,1897-11-18,Arizona--Coconino--Flagstaff,,,,,,,,,
Arizona,sn94050572,The Florence tribune. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050572.json,238,1892-08-25,1901-12-28,Arizona--Pinal--Florence,,,,,,,,,
Arizona,sn90051719,The Fort Apache scout. [volume],https://chroniclingamerica.loc.gov/lccn/sn90051719.json,17,1962-06-06,1963-12-01,Arizona--Navajo--Whiteriver,,,,,,,,,
Arizona,2019271001,El fronterizo. [volume],https://chroniclingamerica.loc.gov/lccn/2019271001.json,63,1926-06-23,1929-01-15,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn95070521,El fronterizo. [volume],https://chroniclingamerica.loc.gov/lccn/sn95070521.json,553,1882-01-06,1908-07-25,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn95060914,Graham guardian. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060914.json,1329,1895-03-09,1922-12-26,Arizona--Graham--Safford,,,,,,,,,
Arizona,sn94051342,Holbrook argus.,https://chroniclingamerica.loc.gov/lccn/sn94051342.json,618,1900-05-12,1913-02-04,Arizona--Navajo--Holbrook,,,,,,,,,
Arizona,sn95060791,The Holbrook news.,https://chroniclingamerica.loc.gov/lccn/sn95060791.json,706,1909-05-14,1922-12-29,Arizona--Navajo--Holbrook,,,,,,,,,
Arizona,sn96060868,El imparcial. [volume],https://chroniclingamerica.loc.gov/lccn/sn96060868.json,21,1956-04-20,1956-10-12,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn96060867,El imparcial. [volume],https://chroniclingamerica.loc.gov/lccn/sn96060867.json,39,1937-03-12,1938-03-11,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn96060773,International.,https://chroniclingamerica.loc.gov/lccn/sn96060773.json,58,1925-05-25,1926-07-04,Arizona--Santa Cruz--Nogales,,,,,,,,,
Arizona,sn96060814,El mensajero.,https://chroniclingamerica.loc.gov/lccn/sn96060814.json,311,1933-08-12,1945-01-01,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn95060636,Mesa free press. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060636.json,384,1893-07-06,1901-03-22,Arizona--Maricopa--Mesa,,,,,,,,,
Arizona,sn96060547,Mohave County miner and our mineral wealth. [volume],https://chroniclingamerica.loc.gov/lccn/sn96060547.json,227,1918-08-10,1922-12-01,Arizona--Mohave--Kingman,,,,,,,,,
Arizona,sn84024828,Mohave County miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn84024828.json,1824,1882-11-05,1918-08-03,Arizona--Mohave--Mineral Park,,,,,,,,,
Arizona,sn97060147,El mosquito. [volume],https://chroniclingamerica.loc.gov/lccn/sn97060147.json,263,1919-04-06,1925-11-18,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn86091254,The Navajo times. [volume],https://chroniclingamerica.loc.gov/lccn/sn86091254.json,6,1959-11-01,1960-04-01,Arizona--Apache--Window Rock,,,,,,,,,
Arizona,sn85047513,Navajo times. [volume],https://chroniclingamerica.loc.gov/lccn/sn85047513.json,151,1960-08-04,1963-12-19,Arizona--Apache--Window Rock,,,,,,,,,
Arizona,sn95060851,The news-herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060851.json,103,1901-11-02,1904-04-30,Arizona--Maricopa--Wickenburg,Arizona--Yavapai--Martinez,,,,,,,,
Arizona,sn96060774,Nogales international. [volume],https://chroniclingamerica.loc.gov/lccn/sn96060774.json,1365,1926-07-11,1947-06-27,Arizona--Santa Cruz--Nogales,,,,,,,,,
Arizona,sn85032933,The oasis. [volume],https://chroniclingamerica.loc.gov/lccn/sn85032933.json,990,1893-05-11,1912-12-28,Arizona--Cochise--Benson,Arizona--Pinal--Arizola,Arizona--Santa Cruz--Nogales,,,,,,,
Arizona,sn93061645,El observador mexicano.,https://chroniclingamerica.loc.gov/lccn/sn93061645.json,28,1897-10-02,1898-10-22,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn94050960,Papago Indian news.,https://chroniclingamerica.loc.gov/lccn/sn94050960.json,108,1954-06-01,1963-12-01,Arizona--Pima--Sells,,,,,,,,,
Arizona,sn95060922,The Parker post.,https://chroniclingamerica.loc.gov/lccn/sn95060922.json,362,1911-07-01,1918-11-09,Arizona--Yuma--Parker,,,,,,,,,
Arizona,sn87062082,The Phoenix herald.,https://chroniclingamerica.loc.gov/lccn/sn87062082.json,115,1879-03-05,1882-09-15,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn96060866,The Phoenix index.,https://chroniclingamerica.loc.gov/lccn/sn96060866.json,120,1939-08-12,1942-08-29,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn78001213,The Phoenix Jewish news. [volume],https://chroniclingamerica.loc.gov/lccn/sn78001213.json,318,1948-12-31,1963-12-27,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn96060881,Phoenix tribune. [volume],https://chroniclingamerica.loc.gov/lccn/sn96060881.json,284,1918-08-03,1931-03-01,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn83025460,Phoenix weekly herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025460.json,65,1896-05-07,1898-11-24,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn95060815,Post script. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060815.json,7,1944-09-29,1945-06-15,Arizona--Cochise--Fort Huachuca,,,,,,,,,
Arizona,sn95060817,Postscript of the Apache sentinel. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060817.json,29,1945-06-22,1946-01-04,Arizona--Cochise--Fort Huachuca,,,,,,,,,
Arizona,sn2004060008,Safford rattler.,https://chroniclingamerica.loc.gov/lccn/sn2004060008.json,4,1896-09-02,1896-09-23,Arizona--Graham--Safford,,,,,,,,,
Arizona,sn87062081,Salt River herald.,https://chroniclingamerica.loc.gov/lccn/sn87062081.json,63,1878-01-26,1879-03-01,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn94050555,The Skylight kicker. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050555.json,6,1897-11-25,1897-12-30,Arizona--Coconino--Flagstaff,,,,,,,,,
Arizona,sn95060581,Snips and the St. Johns herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060581.json,76,1903-03-19,1904-12-31,Arizona--Apache--Saint Johns,,,,,,,,,
Arizona,sn95060580,Snips. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060580.json,1,1902-12-18,1902-12-18,Arizona--Apache--Saint Johns,,,,,,,,,
Arizona,sn86091255,The Snowflake herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn86091255.json,524,1913-06-27,1923-06-29,Arizona--Navajo--Snowflake,,,,,,,,,
Arizona,sn86090862,El sol. [volume],https://chroniclingamerica.loc.gov/lccn/sn86090862.json,1104,1942-01-23,1962-12-28,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn95060582,St. Johns herald and Apache news. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060582.json,495,1906-10-11,1917-03-22,Arizona--Apache--Saint Johns,,,,,,,,,
Arizona,sn95060583,The St. Johns herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060583.json,261,1917-03-29,1922-12-28,Arizona--Apache--Saint Johns,,,,,,,,,
Arizona,sn94051692,The St. Johns herald.,https://chroniclingamerica.loc.gov/lccn/sn94051692.json,846,1885-02-12,1902-02-22,Arizona--Apache--Saint Johns,,,,,,,,,
Arizona,sn95060774,The Supai weekly news.,https://chroniclingamerica.loc.gov/lccn/sn95060774.json,88,1957-01-02,1959-12-18,Arizona--Coconino--Supai,,,,,,,,,
Arizona,sn96060681,Tombstone daily epitaph.,https://chroniclingamerica.loc.gov/lccn/sn96060681.json,106,1889-08-01,1889-12-01,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn95060902,Tombstone daily prospector.,https://chroniclingamerica.loc.gov/lccn/sn95060902.json,238,1889-01-01,1891-03-05,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn82016455,The Tombstone epitaph. [volume],https://chroniclingamerica.loc.gov/lccn/sn82016455.json,1,1882-03-07,1882-03-07,Arizona--Cochise--Tombstone,Arizona--Pima--Tombstone,,,,,,,,
Arizona,sn84021939,The Tombstone epitaph. [volume],https://chroniclingamerica.loc.gov/lccn/sn84021939.json,26,1881-12-19,1882-06-17,Arizona--Cochise--Tombstone,Arizona--Pima--Tombstone,,,,,,,,
Arizona,sn95060905,Tombstone epitaph.,https://chroniclingamerica.loc.gov/lccn/sn95060905.json,1710,1887-08-06,1922-12-31,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn95060903,Tombstone prospector. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060903.json,404,1896-06-26,1899-12-30,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn95060906,Tombstone weekly epitaph. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060906.json,26,1882-06-24,1882-12-16,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn96060683,The Tombstone.,https://chroniclingamerica.loc.gov/lccn/sn96060683.json,140,1885-03-21,1885-08-31,Arizona--Cochise--Tombstone,,,,,,,,,
Arizona,sn84020674,The Tucson citizen. [volume],https://chroniclingamerica.loc.gov/lccn/sn84020674.json,289,1901-12-16,1902-12-08,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn95060694,El Tucsonense. [volume],https://chroniclingamerica.loc.gov/lccn/sn95060694.json,2035,1915-03-17,1929-12-31,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn82016240,Weekly Arizona citizen. [volume],https://chroniclingamerica.loc.gov/lccn/sn82016240.json,26,1880-06-19,1880-12-18,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn85032920,Weekly Arizona journal-miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn85032920.json,274,1903-03-11,1908-09-23,Arizona--Yavapai--Prescott,,,,,,,,,
Arizona,sn82014899,The weekly Arizona miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn82014899.json,279,1868-08-01,1873-12-26,Arizona--Yavapai--Prescott,,,,,,,,,
Arizona,sn82014897,The weekly Arizona miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn82014897.json,297,1877-06-08,1885-08-14,Arizona--Yavapai--Prescott,,,,,,,,,
Arizona,sn82014067,The weekly Arizonian. [volume],https://chroniclingamerica.loc.gov/lccn/sn82014067.json,32,1859-03-03,1859-11-17,Arizona--Pima--Tucson,Arizona--Santa Cruz--Tubac,,,,,,,,
Arizona,sn84024829,The Weekly Arizonian. [volume],https://chroniclingamerica.loc.gov/lccn/sn84024829.json,97,1869-03-21,1871-04-29,Arizona--Pima--Tucson,,,,,,,,,
Arizona,sn85032923,Weekly journal-miner. [volume],https://chroniclingamerica.loc.gov/lccn/sn85032923.json,746,1908-09-30,1922-12-27,Arizona--Yavapai--Prescott,,,,,,,,,
Arizona,sn94050504,The Weekly orb. [volume],https://chroniclingamerica.loc.gov/lccn/sn94050504.json,63,1898-04-10,1899-09-24,Arizona--Cochise--Bisbee,,,,,,,,,
Arizona,sn83025459,Weekly Phoenix herald. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025459.json,128,1882-09-22,1885-04-02,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn89077832,The weekly Republican.,https://chroniclingamerica.loc.gov/lccn/sn89077832.json,2,1892-05-19,1892-07-28,Arizona--Maricopa--Phoenix,,,,,,,,,
Arizona,sn82015761,Williams news. [microfilm reel],https://chroniclingamerica.loc.gov/lccn/sn82015761.json,1089,1901-07-06,1922-12-29,Arizona--Coconino--Williams,,,,,,,,,
Arizona,sn95060744,Winslow daily mail.,https://chroniclingamerica.loc.gov/lccn/sn95060744.json,20,1926-12-10,1926-12-31,Arizona--Navajo--Winslow,,,,,,,,,
Arizona,sn96060765,The Winslow mail.,https://chroniclingamerica.loc.gov/lccn/sn96060765.json,1454,1897-01-09,1926-12-27,Arizona--Navajo--Winslow,,,,,,,,,
Arkansas,sn83025496,The American guide. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025496.json,27,1896-03-28,1900-01-27,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn87062070,The Arkansas advocate. [volume],https://chroniclingamerica.loc.gov/lccn/sn87062070.json,327,1830-03-31,1837-04-27,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn82007022,The Arkansas banner. [volume],https://chroniclingamerica.loc.gov/lccn/sn82007022.json,318,1843-09-16,1851-03-04,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn82007020,Arkansas democratic banner. [volume],https://chroniclingamerica.loc.gov/lccn/sn82007020.json,35,1851-03-11,1851-12-30,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn88084068,Arkansas echo.,https://chroniclingamerica.loc.gov/lccn/sn88084068.json,1131,1901-03-15,1926-05-12,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn83025492,The Arkansas freeman. [volume],https://chroniclingamerica.loc.gov/lccn/sn83025492.json,2,1869-09-28,1869-10-05,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn90050096,Arkansas ladies' journal.,https://chroniclingamerica.loc.gov/lccn/sn90050096.json,80,1884-08-09,1886-04-10,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn84025840,Arkansas State press. [volume],https://chroniclingamerica.loc.gov/lccn/sn84025840.json,893,1941-05-09,1959-10-30,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn92050011,Arkansas survey-journal.,https://chroniclingamerica.loc.gov/lccn/sn92050011.json,1,1940-09-28,1940-09-28,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn92050012,Arkansas survey.,https://chroniclingamerica.loc.gov/lccn/sn92050012.json,1,1924-09-20,1924-09-20,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn82014282,Arkansas true Democrat. [volume],https://chroniclingamerica.loc.gov/lccn/sn82014282.json,259,1857-06-09,1862-09-24,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn84020670,Arkansas weekly mansion. [volume],https://chroniclingamerica.loc.gov/lccn/sn84020670.json,41,1883-06-30,1885-11-21,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn92050010,The Arkansas world.,https://chroniclingamerica.loc.gov/lccn/sn92050010.json,1,1940-09-21,1940-09-21,Arkansas--Pulaski--Little Rock,,,,,,,,,
Arkansas,sn90050009,The Arkansaw traveler.,https://chroniclingamerica.loc.gov/lccn/sn90050009.json,339,1882-06-04,1889-11-23,Arkansas--Pulaski--Little Rock,Illinois--Cook--Chicago,,,,,,,,
